i, j, dm, x, s, t, u, v, n, e, s, w, p, d
2, 4, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0
2, 4, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0
2, 4, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0
2, 4, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0
2, 4, 1, 1, 1, 1, 0, 1, -0.35654, 0, 4.667954, -0.6838654, 0, 0
2, 4, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0
2, 4, 1, 1, 1, 1, 1, 1, 0, 0, 0.3848641, 0, 0, 0
2, 4, 2, 0, 0, 0, 0, 0, -0.51, 0, -0.51, -0.51, 0, 0
2, 4, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
2, 4, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
2, 4, 2, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0
2, 4, 2, 0, 0, 1, 0, 0, -0.69228, 0, -0.64968, -0.6324, 0, 0
2, 4, 2, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0
2, 4, 2, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0
2, 4, 2, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0
2, 4, 2, 0, 1, 0, 0, 0, -0.51, 0, -0.372, -0.5604, 0, 0
2, 4, 2, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0
2, 4, 2, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0
2, 4, 2, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0
2, 4, 2, 0, 1, 1, 0, 0, -0.4956, 0, -0.729, 0.4594111, 0, 0
2, 4, 2, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0
2, 4, 2, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0
2, 4, 2, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0
2, 4, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2, 4, 2, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
2, 4, 2, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
2, 4, 2, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0
2, 4, 2, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
2, 4, 2, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0
2, 4, 2, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0
2, 4, 2, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0
2, 4, 2, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
2, 4, 2, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0
2, 4, 2, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0
2, 4, 2, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0
2, 4, 2, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0
2, 4, 2, 1, 1, 1, 0, 1, 0.08744764, 0, 1.557974, -0.3647004, 0, 0
2, 4, 2, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0
2, 4, 2, 1, 1, 1, 1, 1, -0.372, 0, -0.04163779, 6.029675, 0, 0
2, 4, 3, 0, 0, 0, 0, 0, -0.3, 0, -0.582, -0.372, 0, 0
2, 4, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
2, 4, 3, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
2, 4, 3, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0
2, 4, 3, 0, 0, 1, 0, 0, -0.3, 0, -0.582, -0.372, 0, 0
2, 4, 3, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0
2, 4, 3, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0
2, 4, 3, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0
2, 4, 3, 0, 1, 0, 0, 0, -0.3, 0, -0.401376, 0, 0, 0
2, 4, 3, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0
2, 4, 3, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0
2, 4, 3, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0
2, 4, 3, 0, 1, 1, 0, 0, -0.51, 0, -0.6324, 0.2638023, 0, 0
2, 4, 3, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0
2, 4, 3, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0
2, 4, 3, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0
2, 4, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2, 4, 3, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
2, 4, 3, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
2, 4, 3, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0
2, 4, 3, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
2, 4, 3, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0
2, 4, 3, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0
2, 4, 3, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0
2, 4, 3, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
2, 4, 3, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0
2, 4, 3, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0
2, 4, 3, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0
2, 4, 3, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0
2, 4, 3, 1, 1, 1, 0, 1, -0.1101521, 0, 7.794676, -0.4224, 0, 0
2, 4, 3, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0
2, 4, 3, 1, 1, 1, 1, 1, -0.3, 0, 0, 6.483271, 0, 0
2, 4, 4, 0, 0, 0, 0, 0, -0.3, 0, 0, -0.3, 0, 0
2, 4, 4, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
2, 4, 4, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
2, 4, 4, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0
2, 4, 4, 0, 0, 1, 0, 0, -0.51, 0, -0.657, -0.59928, 0, 0
2, 4, 4, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0
2, 4, 4, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0
2, 4, 4, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0
2, 4, 4, 0, 1, 0, 0, 0, -0.51, 0, -0.7794001, -0.3667776, 0, 0
2, 4, 4, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0
2, 4, 4, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0
2, 4, 4, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0
2, 4, 4, 0, 1, 1, 0, 0, -0.01702943, 0, -0.6324, -0.2935968, 0, 0
2, 4, 4, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0
2, 4, 4, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0
2, 4, 4, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0
2, 4, 4, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2, 4, 4, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
2, 4, 4, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
2, 4, 4, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0
2, 4, 4, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
2, 4, 4, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0
2, 4, 4, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0
2, 4, 4, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0
2, 4, 4, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
2, 4, 4, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0
2, 4, 4, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0
2, 4, 4, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0
2, 4, 4, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0
2, 4, 4, 1, 1, 1, 0, 1, -0.2480874, 0, 9.833932, -0.3, 0, 0
2, 4, 4, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0
2, 4, 4, 1, 1, 1, 1, 1, -0.657, 0, -0.4579749, 6.965508, 0, 0
2, 4, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2, 4, 5, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
2, 4, 5, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
2, 4, 5, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0
2, 4, 5, 0, 0, 1, 0, 0, 0, 0, -0.372, -0.3, 0, 0
2, 4, 5, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0
2, 4, 5, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0
2, 4, 5, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0
2, 4, 5, 0, 1, 0, 0, 0, -0.317718, 0, -0.3, -0.48552, 0, 0
2, 4, 5, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0
2, 4, 5, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0
2, 4, 5, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0
2, 4, 5, 0, 1, 1, 0, 0, -0.3, 0, 0, -0.3766802, 0, 0
2, 4, 5, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0
2, 4, 5, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0
2, 4, 5, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0
2, 4, 5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2, 4, 5, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
2, 4, 5, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
2, 4, 5, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0
2, 4, 5, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
2, 4, 5, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0
2, 4, 5, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0
2, 4, 5, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0
2, 4, 5, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
2, 4, 5, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0
2, 4, 5, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0
2, 4, 5, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0
2, 4, 5, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0
2, 4, 5, 1, 1, 1, 0, 1, -0.3, 0, 1.568859, -0.3, 0, 0
2, 4, 5, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0
2, 4, 5, 1, 1, 1, 1, 1, -0.3, 0, -0.2642896, 0, 0, 0
2, 4, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2, 4, 6, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
2, 4, 6, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
2, 4, 6, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0
2, 4, 6, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
2, 4, 6, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0
2, 4, 6, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0
2, 4, 6, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0
2, 4, 6, 0, 1, 0, 0, 0, -0.3, 0, 0, -0.3, 0, 0
2, 4, 6, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0
2, 4, 6, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0
2, 4, 6, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0
2, 4, 6, 0, 1, 1, 0, 0, 0, 0, -0.4476162, 0.4080766, 0, 0
2, 4, 6, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0
2, 4, 6, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0
2, 4, 6, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0
2, 4, 6, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2, 4, 6, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
2, 4, 6, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
2, 4, 6, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0
2, 4, 6, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
2, 4, 6, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0
2, 4, 6, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0
2, 4, 6, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0
2, 4, 6, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
2, 4, 6, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0
2, 4, 6, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0
2, 4, 6, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0
2, 4, 6, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0
2, 4, 6, 1, 1, 1, 0, 1, 0, 0, 0, -0.3, 0, 0
2, 4, 6, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0
2, 4, 6, 1, 1, 1, 1, 1, -0.51, 0, -0.51, -0.3, 0, 0
2, 4, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2, 4, 7, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
2, 4, 7, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
2, 4, 7, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0
2, 4, 7, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
2, 4, 7, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0
2, 4, 7, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0
2, 4, 7, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0
2, 4, 7, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
2, 4, 7, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0
2, 4, 7, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0
2, 4, 7, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0
2, 4, 7, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0
2, 4, 7, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0
2, 4, 7, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0
2, 4, 7, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0
2, 4, 7, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2, 4, 7, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
2, 4, 7, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
2, 4, 7, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0
2, 4, 7, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
2, 4, 7, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0
2, 4, 7, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0
2, 4, 7, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0
2, 4, 7, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
2, 4, 7, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0
2, 4, 7, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0
2, 4, 7, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0
2, 4, 7, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0
2, 4, 7, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0
2, 4, 7, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0
2, 4, 7, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0
2, 4, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2, 4, 8, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
2, 4, 8, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
2, 4, 8, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0
2, 4, 8, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
2, 4, 8, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0
2, 4, 8, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0
2, 4, 8, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0
2, 4, 8, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
2, 4, 8, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0
2, 4, 8, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0
2, 4, 8, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0
2, 4, 8, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0
2, 4, 8, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0
2, 4, 8, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0
2, 4, 8, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0
2, 4, 8, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2, 4, 8, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
2, 4, 8, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
2, 4, 8, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0
2, 4, 8, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
2, 4, 8, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0
2, 4, 8, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0
2, 4, 8, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0
2, 4, 8, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
2, 4, 8, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0
2, 4, 8, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0
2, 4, 8, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0
2, 4, 8, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0
2, 4, 8, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0
2, 4, 8, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0
2, 4, 8, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0
3, 0, 1, 0, 0, 0, 0, 0, -0.729, -0.51, 0, 0, 0, 0
3, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
3, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
3, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0
3, 0, 1, 0, 0, 1, 0, 0, 0, -0.3383692, 0, 0, 0, 0
3, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0
3, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0
3, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0
3, 0, 1, 0, 1, 0, 0, 0, -0.742272, -0.7163232, -0.451776, 0, 0, 0
3, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0
3, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0
3, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0
3, 0, 1, 0, 1, 1, 0, 0, -0.6953165, -0.66768, -1.003418, 0, 0, 0
3, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0
3, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0
3, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0
3, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
3, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
3, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
3, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0
3, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
3, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0
3, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0
3, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0
3, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
3, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0
3, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0
3, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0
3, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0
3, 0, 1, 1, 1, 1, 0, 1, -0.3, 0, 0, 0, 0, 0
3, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0
3, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0
3, 0, 2, 0, 0, 0, 0, 0, -0.51, -0.372, -0.45768, 0, 0, 0
3, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
3, 0, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
3, 0, 2, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0
3, 0, 2, 0, 0, 1, 0, 0, -0.582, -0.5604, -0.51, 0, 0, 0
3, 0, 2, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0
3, 0, 2, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0
3, 0, 2, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0
3, 0, 2, 0, 1, 0, 0, 0, -0.7794001, -0.6034272, -0.69228, 0, 0, 0
3, 0, 2, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0
3, 0, 2, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0
3, 0, 2, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0
3, 0, 2, 0, 1, 1, 0, 0, -0.8279952, -0.6950398, -0.6318445, 0, 0, 0
3, 0, 2, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0
3, 0, 2, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0
3, 0, 2, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0
3, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
3, 0, 2, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
3, 0, 2, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
3, 0, 2, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0
3, 0, 2, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
3, 0, 2, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0
3, 0, 2, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0
3, 0, 2, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0
3, 0, 2, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
3, 0, 2, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0
3, 0, 2, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0
3, 0, 2, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0
3, 0, 2, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0
3, 0, 2, 1, 1, 1, 0, 1, -0.3, -0.3, 4.154412, 0, 0, 0
3, 0, 2, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0
3, 0, 2, 1, 1, 1, 1, 1, 0, -0.3, 0, 0, 0, 0
3, 0, 3, 0, 0, 0, 0, 0, -0.3, 0, -0.3, 0, 0, 0
3, 0, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
3, 0, 3, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
3, 0, 3, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0
3, 0, 3, 0, 0, 1, 0, 0, -1.057332, -0.7794001, -0.729, 0, 0, 0
3, 0, 3, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0
3, 0, 3, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0
3, 0, 3, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0
3, 0, 3, 0, 1, 0, 0, 0, -0.730176, -0.8633232, -0.6324, 0, 0, 0
3, 0, 3, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0
3, 0, 3, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0
3, 0, 3, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0
3, 0, 3, 0, 1, 1, 0, 0, -1.085629, -1.062551, -0.9015063, 0, 0, 0
3, 0, 3, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0
3, 0, 3, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0
3, 0, 3, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0
3, 0, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
3, 0, 3, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
3, 0, 3, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
3, 0, 3, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0
3, 0, 3, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
3, 0, 3, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0
3, 0, 3, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0
3, 0, 3, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0
3, 0, 3, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
3, 0, 3, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0
3, 0, 3, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0
3, 0, 3, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0
3, 0, 3, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0
3, 0, 3, 1, 1, 1, 0, 1, -0.5604, 1.015542, 10.9685, 0, 0, 0
3, 0, 3, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0
3, 0, 3, 1, 1, 1, 1, 1, -0.3, 0, 0, 0, 0, 0
3, 0, 4, 0, 0, 0, 0, 0, -0.51, -0.51, -0.51, 0, 0, 0
3, 0, 4, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
3, 0, 4, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
3, 0, 4, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0
3, 0, 4, 0, 0, 1, 0, 0, -0.6324, -0.372, -0.582, 0, 0, 0
